,date,amikacin,aminosalicylic-acid,amoxicillin,amoxicillin-sodium,ampicillin,azithromycin,aztreonam,benzylpenicillin-sodium,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,chloramphenicol,ciprofloxacin,clarithromycin,clindamycin,clindamycin-phosphate,clofazimine,co-amoxiclav,co-trimoxazole,colistimethate-sodium,colistin-sulfate,cycloserine,dapsone,daptomycin,demeclocycline-hydrochloride,doxycycline-hyclate,doxycycline-monohydrate,ertapenem,erythromycin,erythromycin-ethylsuccinate,erythromycin-stearate,ethambutol-hydrochloride,fidaxomicin,fluampicil,flucloxacillin-magnesium,flucloxacillin-sodium,fosfomycin,fosfomycin-calcium,fosfomycin-trometamol,fusidic-acid,gentamicin,imipenem-cilastatin,isoniazid,levofloxacin,linezolid,lymecycline,meropenem,methenamine-hippurate,metronidazole,minocycline-hydrochloride,moxifloxacin,nalidixic,neomycin,nitrofurantoin,norfloxacin,ofloxacin,oxytetracycline,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,pristinamycin,pyrazinamide,rifabutin,rifampicin,rifampicin-combined-preparations,rifaximin,sodium-fusidate,sulfadiazine,sulfamethoxypyridazine,sulfapyridine,teicoplanin,telithromycin,temocillin,tetracycline,thalidomide,ticarcillin-clabulanic-acid,tigecycline,tobramycin,trimethoprim,trinidazole,vancomycin-hydrochloride,CCG_code,mrsa_count,month,year,ccg_id
6596,2017-02-01,0,0,91652,0,0,1766,0,0,42,0,9606,146,0,0,0,2550,0,0,0,0,5656,22623,152,0,0,19740,964,730,0,0,498,0,56,15184,168,0,8804,9000,0,112,0,84,0,31076,0,0,0,0,116,0,0,40,0,11046,0,176,3304,280,0,0,0,16554,0,249,12352,40678,0,394,0,0,0,488,0,0,144,0,0,0,0,0,0,504,0,0,0,0,30898,0,196,06V,1.0,2,2017,111
6597,2017-03-01,0,0,95476,0,0,2140,0,0,84,0,12475,86,2,0,0,2526,0,0,0,0,5844,23248,344,0,0,21405,1084,1234,0,0,631,0,56,14882,168,0,9964,9328,28,140,0,84,0,43689,0,0,0,0,57,0,0,28,0,13520,0,416,3433,588,0,0,0,19778,0,339,11532,55125,0,573,0,0,0,558,56,112,284,0,0,0,0,0,0,588,0,0,0,0,34261,0,112,06V,0.0,3,2017,111
6598,2017-04-01,0,0,68989,0,0,1672,0,0,91,0,10827,184,14,0,0,1964,0,0,0,0,5411,18451,292,0,0,17995,722,430,0,0,737,0,56,14326,140,0,8300,9000,140,112,0,84,0,33085,3,0,0,0,56,0,0,35,0,12334,0,236,3534,224,0,0,0,15584,0,274,11828,42976,0,670,0,0,0,468,56,0,284,0,0,0,0,0,0,910,0,0,0,0,25196,0,112,06V,0.0,4,2017,111
6599,2017-05-01,0,0,74053,0,0,1895,0,1,14,0,10296,366,0,0,0,2511,0,0,0,0,5705,17358,198,0,0,16093,1014,1090,0,0,575,0,56,13340,196,0,8806,8556,112,308,0,140,0,41351,2,0,0,1100,61,0,0,7,0,12455,0,476,3898,476,0,0,0,17513,0,140,11980,41524,0,718,0,0,0,768,56,0,368,112,0,0,0,0,0,808,0,0,0,0,26495,0,360,06V,0.0,5,2017,111
6600,2017-06-01,0,0,57665,0,0,1650,0,2,284,0,10036,366,0,0,0,2369,0,0,0,0,4936,17288,476,0,0,15942,1100,790,0,0,799,0,46,13362,56,0,10808,5556,28,168,0,84,0,45606,1,0,0,0,176,0,0,20,0,12460,0,416,4089,336,10,0,0,16614,0,201,10612,44786,0,889,0,0,0,288,0,56,256,56,0,0,0,0,0,644,0,0,0,56,29067,0,378,06V,0.0,6,2017,111
6601,2017-07-01,0,0,59714,0,0,1487,0,0,28,0,11083,104,7,0,0,2345,0,0,0,0,6415,16881,822,0,0,16481,524,832,0,0,567,0,42,12260,112,0,8734,5500,252,84,0,168,0,43366,1,0,0,0,117,0,0,0,0,11701,0,536,4272,364,0,0,0,17669,0,272,10752,46507,0,1093,0,0,0,506,0,0,224,56,0,0,0,0,0,672,0,0,0,0,26709,0,110,06V,0.0,7,2017,111
6602,2017-08-01,0,28,57206,0,0,1924,0,0,98,0,9730,62,0,0,0,2266,0,0,0,0,5881,17458,464,0,0,14585,834,1390,0,0,806,0,84,13044,84,0,9804,5800,140,280,20,112,0,43344,0,0,0,0,57,0,0,0,0,11751,0,420,7043,364,0,0,0,19070,0,494,10156,36151,0,819,0,0,0,604,0,112,312,56,0,0,0,0,0,784,0,0,0,0,25574,0,166,06V,0.0,8,2017,111
6603,2017-09-01,0,0,64984,0,0,2113,0,2,56,0,11484,42,77,0,0,2043,0,0,0,0,6274,16786,176,0,0,16986,1196,1050,0,0,610,0,42,13280,84,0,9014,6568,462,480,0,280,0,42061,0,0,0,0,57,0,0,270,0,11137,0,502,4090,532,0,0,0,20003,0,491,9295,30518,0,994,0,0,56,774,0,0,60,0,0,0,0,0,0,532,0,0,0,0,27099,0,28,06V,0.0,9,2017,111
6604,2017-10-01,0,0,77833,0,0,2405,0,2,42,0,10879,0,14,0,0,2010,0,0,0,0,5366,19681,678,0,0,15488,858,770,0,0,716,0,84,14451,84,0,8492,6800,48,120,0,84,0,41355,0,0,0,0,116,0,84,0,0,11287,0,510,4061,336,0,0,0,18674,0,592,10644,34698,0,1174,0,0,116,766,0,56,418,112,0,0,0,0,0,1256,0,0,0,0,26037,0,152,06V,0.0,10,2017,111
6605,2017-11-01,0,0,92609,0,0,2645,0,2,42,0,11413,90,0,0,0,1983,0,0,0,0,6161,18276,80,0,0,14574,2280,830,0,0,764,0,56,15055,112,0,8764,7900,224,256,0,84,0,36497,2,0,0,0,112,0,0,0,0,12194,0,270,4982,252,28,0,0,18913,0,360,10568,44990,0,852,0,0,116,698,0,112,284,56,0,0,0,0,0,336,0,0,0,0,26415,16,168,06V,0.0,11,2017,111
6606,2012-12-01,0,0,258606,0,0,1629,0,0,200,0,10760,14,0,0,0,966,0,5,0,0,9206,34391,96,0,0,62210,1000,1120,0,0,644,0,616,10484,266,0,19193,35790,1426,308,0,357,0,56622,0,0,0,0,120,0,56,0,0,15628,0,360,5744,1232,45,0,0,16686,168,168,13567,90729,0,0,0,0,0,176,0,0,168,0,0,0,0,0,0,616,0,0,0,56,34395,0,55,06W,0.0,12,2012,112
6607,2013-01-01,0,0,167870,10,0,1583,0,1,77,0,11034,84,0,0,0,735,0,0,0,0,7664,29487,56,0,0,57674,888,930,0,0,490,0,280,10867,112,0,21544,22843,1396,329,0,252,0,57425,0,0,0,0,292,0,0,0,0,20142,0,0,5948,1176,58,0,0,16082,28,203,14762,88683,0,0,0,0,0,236,35,0,252,0,0,0,0,0,0,1120,0,0,0,168,31738,0,0,06W,1.0,1,2013,112
6608,2013-02-01,0,0,214819,6,0,1384,0,4,342,0,9681,42,0,0,0,1196,0,0,0,0,7598,30199,31,0,0,58070,672,692,0,0,392,0,268,10346,378,0,20236,28212,1141,364,0,280,0,56649,0,0,0,0,498,0,56,5,0,18833,0,120,6273,1148,28,300,0,14986,84,86,15162,90432,0,0,0,0,0,240,0,0,140,0,0,0,0,0,0,420,0,0,0,56,27819,0,56,06W,0.0,2,2013,112
6609,2013-03-01,0,0,212631,0,56,1131,0,12,114,0,11567,56,2,0,0,670,0,0,0,0,7842,30076,220,0,0,57997,737,916,0,0,252,0,280,11593,280,0,21596,30668,1770,364,0,316,0,63038,0,0,0,0,396,0,56,0,0,17654,0,0,6601,1204,30,0,0,14622,14,94,13472,103254,0,0,0,0,0,168,168,0,100,0,0,0,0,14,0,960,0,0,0,112,32895,0,0,06W,0.0,3,2013,112
6610,2013-04-01,0,0,161206,0,28,1383,0,0,300,0,11966,42,0,0,0,641,0,0,0,0,7213,26035,432,0,0,58599,900,757,0,0,252,0,392,10696,224,0,20203,24954,1456,308,0,408,0,66627,0,0,0,0,242,0,56,0,0,19325,0,360,6511,1008,88,0,0,14611,0,420,15828,84258,0,0,0,0,0,580,56,0,0,0,0,0,0,14,0,1428,0,0,0,112,31014,20,0,06W,0.0,4,2013,112
6611,2013-05-01,0,0,138058,0,0,1647,0,0,0,0,11083,56,0,0,0,1230,0,0,0,0,8966,24067,190,0,0,53023,836,1312,0,0,266,0,648,10903,280,0,22108,19265,2122,224,0,280,0,66795,0,0,0,0,506,0,56,0,0,20348,0,60,5131,1232,56,0,0,15751,42,331,16453,84850,0,0,0,0,0,280,56,168,262,0,0,0,0,0,0,784,0,0,0,112,31327,4,0,06W,0.0,5,2013,112
6612,2013-06-01,0,0,107737,0,28,1256,0,0,114,0,9254,70,0,0,0,822,0,0,0,0,7907,20423,190,0,0,50825,482,566,0,0,434,0,564,9967,84,0,17490,15532,1832,224,0,280,0,62375,0,0,0,0,170,0,0,0,0,17299,0,120,6381,1036,10,0,0,13823,42,270,13366,76966,0,0,0,0,0,348,56,0,114,0,0,0,0,0,0,808,0,0,0,112,30833,0,28,06W,0.0,6,2013,112
