,date,year,month,ccg_id,amoxicillin,ampicillin,benzylpenicillin-sodium,co-amoxiclav,flucloxacillin-magnesium,flucloxacillin-sodium,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,temocillin,ticarcillin-clabulanic-acid,aztreonam,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,ertapenem,imipenem-cilastatin,meropenem,mrsa_count
188,2017-10-01,2017,10,3,155557,28,0,14035,0,81446,95526,0,239,0,0,0,77,0,18387,74,0,0,0,0,0,0,0,0,0,0,0.0
189,2017-11-01,2017,11,3,173870,0,0,15495,0,81429,101728,0,467,0,0,0,142,0,15643,4,0,0,0,20,0,0,0,0,0,21,0.0
190,2012-12-01,2012,12,4,429243,864,0,26467,0,101971,179272,0,271,0,0,0,495,0,27088,14,0,0,0,492,0,0,0,0,0,0,1.0
191,2013-01-01,2013,1,4,335543,532,0,27833,0,112690,143349,0,176,0,0,0,449,0,28461,154,2,0,0,645,0,2,0,0,0,0,1.0
192,2013-02-01,2013,2,4,269251,223,0,19884,0,107018,141006,0,116,0,0,0,15,0,26606,0,0,0,0,296,0,0,0,0,0,0,0.0
193,2013-03-01,2013,3,4,274632,152,0,21651,0,108830,163573,0,134,0,0,0,115,0,28214,140,14,0,0,324,0,0,0,0,0,0,0.0
194,2013-04-01,2013,4,4,227137,414,0,22308,0,112608,142117,0,300,0,0,0,14,0,29366,140,0,0,0,518,0,2,0,0,0,0,1.0
195,2013-05-01,2013,5,4,208156,283,0,21758,0,110736,132616,0,483,0,0,0,14,0,28062,244,14,0,0,240,0,4,0,0,0,0,0.0
196,2013-06-01,2013,6,4,160977,140,0,18255,0,104592,112735,0,414,0,0,0,484,0,27598,0,0,0,0,516,0,0,0,0,0,0,0.0
197,2013-07-01,2013,7,4,155636,28,2,20864,0,134351,114098,0,452,0,0,0,63,21,27889,238,7,0,0,357,0,0,0,0,0,0,0.0
198,2013-08-01,2013,8,4,111613,212,1,19111,0,115102,84200,0,494,0,0,0,400,0,28123,0,0,0,0,280,0,0,0,0,0,0,0.0
199,2013-09-01,2013,9,4,169288,140,0,20683,0,111794,92275,0,634,0,0,0,414,0,27666,238,2,0,0,498,0,0,0,0,0,0,0.0
200,2013-10-01,2013,10,4,241251,468,0,22341,0,112434,123237,0,528,0,0,0,135,0,29579,0,0,0,0,188,0,0,0,0,0,0,1.0
201,2013-11-01,2013,11,4,266370,84,0,22423,0,103081,113672,0,316,0,0,0,335,0,27161,0,2,0,0,357,0,0,0,0,0,0,0.0
202,2013-12-01,2013,12,4,318440,98,0,23942,0,101890,129558,0,388,0,0,0,600,0,28880,42,0,0,0,465,0,4,0,7,0,0,0.0
203,2014-01-01,2014,1,4,282233,84,0,24926,0,108392,133235,0,714,0,0,0,235,21,31325,126,9,0,0,406,0,0,0,0,0,0,0.0
204,2014-02-01,2014,2,4,271460,28,1,22758,0,96923,149981,0,904,0,0,0,0,0,29987,0,9,0,0,188,0,0,0,0,0,0,0.0
205,2014-03-01,2014,3,4,261994,210,0,26443,0,116087,176722,0,787,0,0,0,121,0,37267,28,9,0,0,241,0,0,0,14,0,0,0.0
206,2014-04-01,2014,4,4,241157,112,0,23036,0,115631,144849,0,970,0,0,0,0,0,34937,52,2,0,0,254,0,0,0,28,0,0,1.0
207,2014-05-01,2014,5,4,212897,56,0,23411,0,106619,141955,0,685,0,0,0,21,0,34425,42,2,0,0,301,0,0,0,38,0,0,0.0
208,2014-06-01,2014,6,4,176721,140,2,20666,0,121329,126253,0,595,0,0,0,242,0,33577,28,13,0,0,238,0,0,0,0,0,0,0.0
209,2014-07-01,2014,7,4,169568,168,1,24073,300,128012,129373,0,757,0,0,0,300,0,38088,84,0,0,0,238,0,0,0,0,0,0,0.0
210,2014-08-01,2014,8,4,126776,84,0,18556,0,110401,90921,0,668,0,0,0,21,0,41057,56,4,0,0,356,0,0,0,0,0,0,0.0
211,2014-09-01,2014,9,4,171654,140,0,22830,0,108660,98348,0,564,0,0,0,221,0,40634,70,14,0,0,228,0,0,0,0,0,0,1.0
212,2014-10-01,2014,10,4,210023,140,0,20619,0,112056,101645,0,629,0,0,0,200,0,39490,56,7,0,0,198,0,0,0,0,0,0,1.0
213,2014-11-01,2014,11,4,236511,56,0,20339,0,96446,109241,0,666,0,0,0,300,0,38063,56,0,0,0,380,0,0,0,0,0,0,0.0
214,2014-12-01,2014,12,4,420804,416,0,25208,0,97003,148726,0,707,0,0,0,356,0,39592,112,14,0,0,442,0,4,0,0,0,0,1.0
215,2015-01-01,2015,1,4,319093,28,1,24141,0,95876,138759,0,762,0,0,0,231,0,42605,56,0,0,0,272,0,0,0,0,0,0,0.0
216,2015-02-01,2015,2,4,239774,83,2,22587,0,86780,156972,0,922,0,0,0,421,0,34232,0,2,0,0,391,0,0,0,0,0,0,0.0
217,2015-03-01,2015,3,4,247169,308,0,23106,0,111349,205348,0,856,0,0,0,700,0,41593,0,14,0,0,236,0,0,0,0,0,0,0.0
218,2015-04-01,2015,4,4,190658,28,0,19899,0,98651,156697,0,727,0,0,0,300,0,35291,56,0,0,0,404,0,0,0,0,0,0,0.0
219,2015-05-01,2015,5,4,167800,156,0,17967,0,93976,137211,0,757,0,0,0,728,0,31485,56,0,0,0,256,0,0,0,0,0,0,0.0
220,2015-06-01,2015,6,4,148877,56,0,21263,0,103312,127840,0,861,0,0,0,1328,0,38171,56,0,0,0,174,0,2,0,0,0,0,0.0
221,2015-07-01,2015,7,4,157932,212,0,16150,0,117446,126912,0,923,0,0,0,242,0,39781,84,32,0,0,480,0,2,0,0,0,0,1.0
222,2015-08-01,2015,8,4,112670,0,2,13974,0,102540,85863,0,807,0,0,0,421,0,32766,56,9,0,0,166,0,0,0,0,0,0,0.0
223,2015-09-01,2015,9,4,154646,224,0,15142,0,107107,94084,0,1117,0,0,0,228,0,36845,70,2,0,0,444,0,0,0,0,0,0,0.0
224,2015-10-01,2015,10,4,195905,0,0,18125,0,94787,109394,0,842,0,0,0,320,0,33018,84,0,0,0,144,0,0,0,0,0,0,1.0
225,2015-11-01,2015,11,4,231398,196,1,16986,0,87886,100594,0,1171,0,0,0,242,0,33731,80,16,0,0,196,0,4,0,0,0,0,0.0
226,2015-12-01,2015,12,4,273671,77,0,17710,0,97517,141290,0,1141,0,0,0,505,0,39457,140,2,0,0,140,0,2,0,0,0,0,0.0
227,2016-01-01,2016,1,4,233530,0,1,17688,0,90166,129028,0,1149,0,0,0,484,0,31798,56,4,0,0,196,0,0,0,0,0,0,0.0
228,2016-02-01,2016,2,4,242992,140,0,19270,0,99524,147126,0,859,0,0,0,884,0,31893,14,2,0,0,112,0,0,0,0,0,0,0.0
229,2016-03-01,2016,3,4,267645,28,2,18443,0,107509,203642,0,1156,0,0,0,256,0,32800,28,0,0,0,460,0,0,0,0,0,0,2.0
230,2016-04-01,2016,4,4,187502,0,0,18194,0,102325,168780,0,1319,0,0,0,1056,0,35069,14,2,0,0,260,0,4,0,0,0,0,1.0
231,2016-05-01,2016,5,4,189646,0,0,17410,0,113825,156362,0,1389,0,0,0,270,21,32137,14,2,0,0,104,0,0,0,0,0,0,0.0
232,2016-06-01,2016,6,4,161722,0,0,16218,0,105456,130946,0,1152,0,0,0,56,0,32065,28,2,0,0,284,0,0,0,0,0,0,0.0
233,2016-07-01,2016,7,4,146537,28,0,17502,0,117143,127700,0,1451,0,0,0,484,0,32348,42,2,0,0,140,0,0,0,0,0,0,0.0
234,2016-08-01,2016,8,4,119087,0,0,15011,0,114824,96273,0,1432,0,0,0,826,0,30482,0,7,0,0,168,0,0,0,0,0,0,0.0
235,2016-09-01,2016,9,4,139491,0,0,13935,0,113441,96259,0,1361,0,0,0,556,0,33778,0,21,0,0,259,0,0,0,0,0,0,1.0
236,2016-10-01,2016,10,4,180167,0,0,14081,0,96928,113515,0,1334,0,0,0,300,0,30126,28,21,0,0,96,0,0,0,0,0,0,0.0
237,2016-11-01,2016,11,4,248403,0,0,14417,300,98871,126484,0,1438,0,0,0,400,0,34761,14,0,0,0,140,0,0,0,0,0,0,0.0
238,2016-12-01,2016,12,4,283961,28,0,14537,0,91484,151884,0,1146,0,0,0,328,0,32782,0,0,0,0,218,0,2,0,0,0,0,0.0
239,2017-01-01,2017,1,4,245734,0,0,15016,0,95853,139632,0,1159,0,0,0,21,0,31749,0,21,0,0,124,0,0,0,0,0,0,0.0
240,2017-02-01,2017,2,4,221401,0,0,15849,0,85850,143640,0,1240,0,0,0,184,0,28182,0,4,0,0,160,0,2,0,0,0,0,0.0
241,2017-03-01,2017,3,4,214572,28,0,16587,0,103461,165194,0,1314,0,0,0,400,0,30984,0,0,0,0,160,0,0,0,0,0,0,0.0
242,2017-04-01,2017,4,4,134200,28,0,14790,0,73811,107402,0,1316,0,0,0,400,0,24959,0,35,0,0,28,0,0,0,0,0,0,0.0
243,2017-05-01,2017,5,4,126018,28,0,11526,0,85933,96292,0,1550,0,0,0,100,0,30776,0,0,0,0,112,0,2,0,0,0,0,0.0
244,2017-06-01,2017,6,4,107614,15,0,13929,0,99425,99984,0,2037,0,0,0,121,0,31781,0,65,0,0,112,0,0,0,0,0,0,0.0
245,2017-07-01,2017,7,4,116306,0,0,13970,0,90698,99176,0,1538,0,0,0,400,0,28016,0,7,0,0,20,0,0,0,0,0,0,0.0
246,2017-08-01,2017,8,4,98252,0,0,13585,0,92617,77082,0,1686,0,0,0,0,0,27306,14,7,0,0,236,0,0,0,0,0,0,2.0
247,2017-09-01,2017,9,4,122986,28,0,12243,0,86068,84383,0,1466,0,0,0,256,0,26129,28,58,0,0,152,0,0,0,0,0,0,0.0
248,2017-10-01,2017,10,4,148855,0,0,13107,0,81533,96326,0,1192,0,0,0,300,0,26885,70,37,0,0,112,0,0,0,0,0,0,2.0
249,2017-11-01,2017,11,4,192887,0,0,13136,0,82082,108842,0,2026,0,0,0,300,0,30226,0,0,0,0,28,0,0,0,0,0,20,0.0
250,2012-12-01,2012,12,5,363604,112,0,42006,0,94157,121432,0,159,0,0,0,496,28,23976,0,0,0,0,0,0,0,0,0,0,0,0.0
251,2013-01-01,2013,1,5,285057,28,0,39923,0,95353,103805,0,310,0,0,0,84,112,25944,0,0,0,0,0,0,0,0,0,0,0,0.0
252,2013-02-01,2013,2,5,228762,112,0,39459,0,93729,98634,0,72,0,0,0,0,28,20133,0,0,0,0,0,0,0,0,0,0,0,0.0
253,2013-03-01,2013,3,5,220596,168,2,33382,0,97124,107496,0,128,0,0,0,0,28,24188,0,0,0,0,20,0,0,0,0,0,0,0.0
254,2013-04-01,2013,4,5,210329,158,0,31131,0,103015,90179,0,76,0,0,0,49,28,21204,140,14,0,0,41,0,0,0,0,0,0,0.0
255,2013-05-01,2013,5,5,194684,182,2,31431,0,97166,91406,0,272,0,0,0,184,28,23475,0,0,0,0,20,0,1,0,0,0,0,1.0
256,2013-06-01,2013,6,5,148428,133,0,27671,0,101852,83516,0,375,0,0,0,91,28,18271,14,102,0,0,0,0,0,0,14,0,0,0.0
257,2013-07-01,2013,7,5,142386,28,4,30609,0,127383,90446,0,344,0,0,0,235,112,21002,140,0,0,0,0,0,0,0,0,0,0,0.0
258,2013-08-01,2013,8,5,114456,212,0,26062,0,110626,68798,0,193,0,0,0,70,56,20788,0,34,0,0,28,0,0,0,0,0,0,0.0
259,2013-09-01,2013,9,5,148357,28,0,26125,0,98428,76348,0,398,0,0,0,70,28,20757,0,2,0,0,0,0,0,0,0,0,0,1.0
260,2013-10-01,2013,10,5,187781,112,0,30340,0,103611,85274,0,452,0,0,0,282,112,22181,0,28,0,0,28,0,0,0,0,0,0,1.0
261,2013-11-01,2013,11,5,207264,56,0,25260,0,90556,80776,0,174,0,0,0,154,28,23097,28,0,0,0,0,0,0,0,0,0,0,0.0
262,2013-12-01,2013,12,5,291566,140,1,29179,0,91927,90068,0,256,0,0,0,196,84,24419,28,100,0,0,0,0,0,0,0,0,0,1.0
263,2014-01-01,2014,1,5,233993,0,0,33003,0,97264,91058,0,126,0,0,0,200,28,23430,0,0,0,0,28,0,0,0,0,0,0,0.0
264,2014-02-01,2014,2,5,222602,0,0,29973,0,91567,99518,0,244,0,0,0,412,0,22282,14,16,0,0,0,0,0,0,0,0,0,0.0
265,2014-03-01,2014,3,5,214006,28,0,31502,0,104658,123370,0,329,0,0,0,256,0,23094,0,0,0,0,28,0,0,0,0,0,0,0.0
266,2014-04-01,2014,4,5,194241,28,0,25161,0,101515,115626,0,240,0,0,0,196,84,24031,0,0,0,0,0,0,0,0,0,0,0,0.0
267,2014-05-01,2014,5,5,182083,0,0,29760,0,111939,119436,0,300,0,0,0,42,0,23038,0,0,0,0,0,0,0,0,7,0,0,1.0
268,2014-06-01,2014,6,5,157776,0,0,22867,0,110066,110186,0,228,0,0,0,442,0,18956,0,0,0,0,0,0,0,0,0,0,0,0.0
269,2014-07-01,2014,7,5,145915,28,0,23277,0,123557,108386,0,306,0,0,0,293,14,21219,0,0,0,0,20,0,0,0,0,0,0,0.0
270,2014-08-01,2014,8,5,116133,77,0,23535,0,106743,79920,0,358,0,0,0,100,0,23323,0,0,0,0,0,0,0,0,0,0,0,0.0
271,2014-09-01,2014,9,5,148909,28,0,22760,0,110382,76602,0,224,0,0,0,196,0,20845,56,0,0,0,0,0,0,0,0,0,0,0.0
272,2014-10-01,2014,10,5,194476,100,0,27539,0,111275,90903,0,392,0,0,0,212,84,24372,14,7,0,0,0,0,35,0,0,0,0,0.0
273,2014-11-01,2014,11,5,219738,0,0,27880,0,98274,80734,0,386,0,0,0,240,0,20887,0,0,0,0,20,0,0,0,0,0,0,0.0
274,2014-12-01,2014,12,5,337854,28,0,32716,0,98555,116760,0,207,0,0,0,56,0,26238,0,0,0,0,28,0,0,0,0,0,0,0.0
275,2015-01-01,2015,1,5,272070,28,2,33018,0,100928,113575,0,320,0,0,0,56,0,23915,0,0,0,0,28,0,1,0,0,0,0,0.0
276,2015-02-01,2015,2,5,247075,0,0,29371,0,95506,112284,0,253,0,0,0,42,0,21141,0,2,0,0,0,0,0,0,0,0,0,0.0
277,2015-03-01,2015,3,5,266873,0,0,31529,0,107559,123840,0,212,0,0,0,296,0,21132,0,0,0,0,0,0,0,0,0,0,0,0.0
278,2015-04-01,2015,4,5,176985,28,0,28627,0,96489,98441,0,232,0,0,0,296,0,20357,0,0,0,0,28,0,0,0,0,0,0,0.0
279,2015-05-01,2015,5,5,167737,28,0,24847,0,97243,95434,0,146,0,0,0,28,0,17786,0,0,0,0,56,0,0,0,0,0,0,0.0
280,2015-06-01,2015,6,5,144881,0,0,27149,0,110470,101608,0,312,0,0,0,28,0,18241,0,0,0,0,0,0,0,0,0,0,0,0.0
281,2015-07-01,2015,7,5,135452,0,0,26670,0,120571,96314,0,483,0,0,0,212,0,19620,0,0,0,0,28,0,0,0,0,0,0,0.0
282,2015-08-01,2015,8,5,106497,28,0,23934,300,104531,69078,0,274,0,0,0,0,0,18164,28,0,0,0,28,0,0,0,0,0,0,0.0
283,2015-09-01,2015,9,5,123899,28,0,27364,0,96777,77424,0,205,0,0,0,0,0,22151,0,0,0,0,56,0,20,0,0,0,0,0.0
284,2015-10-01,2015,10,5,174685,0,0,27958,0,99620,82348,0,242,0,0,0,284,0,20852,56,2,0,0,0,0,3,0,0,0,0,0.0
285,2015-11-01,2015,11,5,182282,28,0,22502,0,89633,87126,0,184,0,0,0,68,0,17706,0,0,0,0,0,0,0,0,0,0,0,0.0
286,2015-12-01,2015,12,5,257112,0,1,33864,0,93564,113045,0,107,0,0,0,0,0,22883,14,0,0,0,56,0,2,0,0,0,0,0.0
287,2016-01-01,2016,1,5,219063,28,0,28930,0,94048,94376,56,258,0,0,0,68,0,16560,14,0,0,0,0,0,0,0,10,0,0,1.0
288,2016-02-01,2016,2,5,239183,0,0,25165,0,95960,112754,0,176,0,0,0,0,0,20948,28,0,0,0,0,0,1,0,0,0,0,1.0
289,2016-03-01,2016,3,5,234683,0,0,28705,0,99003,145966,0,190,0,0,0,56,0,17202,28,0,0,0,28,0,0,0,0,0,0,0.0
290,2016-04-01,2016,4,5,186975,56,0,26535,0,98453,108422,0,205,0,0,0,0,0,20828,24,2,0,0,0,0,2,0,0,0,0,1.0
291,2016-05-01,2016,5,5,180997,0,1,27067,0,93527,105347,0,144,0,0,0,389,0,15356,0,0,0,0,0,0,0,0,0,0,0,1.0
292,2016-06-01,2016,6,5,163632,28,0,27065,0,100363,92466,0,130,0,0,0,84,0,16837,0,0,0,0,28,0,0,0,1,0,0,1.0
293,2016-07-01,2016,7,5,144445,0,0,28392,0,107089,88026,0,142,0,0,0,0,0,14618,0,0,0,0,0,0,0,0,0,0,0,1.0
294,2016-08-01,2016,8,5,114245,0,0,22737,0,104514,80957,0,140,0,0,0,28,0,15582,56,0,0,0,0,0,1,0,0,0,0,0.0
295,2016-09-01,2016,9,5,131448,0,2,26356,0,106826,80156,0,243,0,0,0,100,0,16708,0,0,0,0,0,0,14,0,0,0,0,0.0
296,2016-10-01,2016,10,5,166102,0,0,26765,0,95433,76025,0,124,0,0,0,56,0,16970,10,0,0,0,0,0,18,0,0,0,0,1.0
297,2016-11-01,2016,11,5,223842,0,0,28661,0,89793,88250,0,93,0,0,0,154,0,16897,14,0,0,0,28,0,28,0,0,0,0,0.0
298,2016-12-01,2016,12,5,268122,0,0,36770,0,93709,107887,0,167,0,0,0,0,0,15747,14,0,0,0,0,0,6,0,0,0,0,0.0
299,2017-01-01,2017,1,5,222313,0,0,30916,0,89074,101250,0,213,0,0,0,96,0,15579,0,2,0,0,0,0,2,0,0,0,0,0.0
300,2017-02-01,2017,2,5,205720,0,1,32686,0,88676,103742,0,114,0,0,0,124,0,16550,0,2,0,0,0,0,3,0,0,0,0,2.0
301,2017-03-01,2017,3,5,201760,21,0,33463,200,107130,125749,0,166,0,0,0,0,0,17087,14,0,0,0,7,0,0,0,0,0,0,1.0
302,2017-04-01,2017,4,5,158106,0,0,25968,0,90940,105664,0,123,0,0,0,0,0,15628,0,2,0,0,56,0,0,0,0,0,0,0.0
303,2017-05-01,2017,5,5,165221,28,0,29049,0,103016,97926,0,246,0,0,0,0,0,16456,14,0,0,0,28,0,0,0,0,0,0,0.0
304,2017-06-01,2017,6,5,141709,0,0,30825,0,104170,109180,0,322,0,0,0,28,0,20078,0,0,0,0,56,0,0,0,0,0,0,0.0
305,2017-07-01,2017,7,5,138633,0,0,28492,0,107115,109852,0,278,0,0,0,256,0,14711,14,56,0,0,28,0,0,0,0,0,0,0.0
306,2017-08-01,2017,8,5,116802,0,0,25634,0,106685,86282,0,234,0,0,0,214,0,17734,0,0,0,0,42,0,0,0,0,0,0,0.0
307,2017-09-01,2017,9,5,136993,15,0,24926,0,98656,86034,0,200,0,0,0,77,0,17096,140,2,0,0,42,0,0,0,0,0,0,1.0
308,2017-10-01,2017,10,5,169793,0,0,28396,0,98127,97218,0,221,0,0,0,100,0,18712,0,63,0,0,28,0,0,0,0,0,0,0.0
309,2017-11-01,2017,11,5,196711,0,2,27554,0,101204,93578,0,262,0,0,0,100,0,17547,56,56,0,0,28,0,2,0,0,0,0,0.0
310,2012-12-01,2012,12,6,458878,96,2,54094,0,96999,151113,0,14,0,0,0,768,0,61374,238,100,0,0,954,0,0,0,0,0,0,0.0
311,2013-01-01,2013,1,6,335867,0,2,56586,0,101879,129862,0,0,0,0,0,198,84,56693,190,0,0,0,567,0,0,0,0,0,0,1.0
312,2013-02-01,2013,2,6,267784,168,0,47106,0,103147,124043,0,14,0,0,0,156,0,43369,92,0,0,0,585,0,0,0,0,0,0,1.0
313,2013-03-01,2013,3,6,286499,56,0,52264,0,107241,121158,0,56,0,0,0,38,0,48257,64,0,0,0,700,0,0,0,0,0,0,0.0
314,2013-04-01,2013,4,6,259472,240,0,47406,0,108552,107727,0,56,0,0,0,66,0,50091,210,0,0,0,428,0,0,0,0,0,0,0.0
315,2013-05-01,2013,5,6,225254,96,0,51229,0,108350,106298,0,70,0,0,0,252,0,48055,144,100,0,0,492,0,0,0,0,0,0,0.0
316,2013-06-01,2013,6,6,172175,0,0,46507,0,107124,93134,0,56,0,0,0,210,0,46616,48,0,0,0,282,0,0,0,0,0,0,0.0
317,2013-07-01,2013,7,6,190590,196,0,47358,0,125434,106566,0,116,0,0,0,42,21,50159,98,2,0,0,557,0,0,0,0,0,0,0.0
318,2013-08-01,2013,8,6,129615,0,0,41036,0,116938,78126,0,44,0,0,0,91,0,51660,126,2,0,0,589,0,0,0,0,0,0,0.0
319,2013-09-01,2013,9,6,180409,40,0,46589,0,109104,75491,0,14,0,0,0,56,0,53290,84,0,0,0,476,0,2,0,0,0,0,0.0
320,2013-10-01,2013,10,6,244749,21,0,52143,0,112920,95812,0,14,0,0,0,270,0,56483,116,2,0,0,557,0,0,0,0,0,0,0.0
321,2013-11-01,2013,11,6,265406,40,0,48323,0,101327,102402,0,21,0,0,0,90,0,49380,56,0,0,0,572,0,0,0,0,0,0,0.0
322,2013-12-01,2013,12,6,341719,40,0,54986,0,104129,115902,0,70,0,0,0,254,0,57487,28,4,0,0,405,0,0,0,0,0,0,0.0
323,2014-01-01,2014,1,6,292043,28,2,59557,0,106945,128996,0,21,0,0,0,356,21,59419,254,7,0,0,611,0,1,0,0,0,0,0.0
324,2014-02-01,2014,2,6,287294,0,0,63457,0,101790,122325,0,0,0,0,0,128,0,52137,20,0,0,0,410,0,0,0,0,0,0,0.0
325,2014-03-01,2014,3,6,272326,140,2,57896,0,106249,131263,0,7,0,0,0,242,0,53811,124,100,0,0,392,0,0,0,0,0,0,1.0
326,2014-04-01,2014,4,6,228955,0,0,52011,0,101296,120136,0,0,0,0,0,656,35,57408,84,0,0,0,706,0,0,0,0,0,0,0.0
327,2014-05-01,2014,5,6,213084,132,0,53492,300,115665,119924,0,25,0,0,0,356,15,56552,248,100,0,0,538,0,4,0,0,0,0,0.0
328,2014-06-01,2014,6,6,182269,40,0,41838,0,120367,117541,0,7,0,0,0,428,0,50485,0,202,0,0,422,0,0,0,0,0,0,0.0
329,2014-07-01,2014,7,6,183216,28,0,32205,200,132678,117603,0,60,0,0,0,235,0,51402,112,0,0,0,450,0,4,0,0,0,0,1.0
330,2014-08-01,2014,8,6,138251,0,0,30369,0,116678,80986,0,90,0,0,0,268,0,48973,84,0,0,0,346,0,0,0,0,0,0,0.0
331,2014-09-01,2014,9,6,192138,40,0,31164,0,119619,98539,0,60,0,0,0,165,0,51549,28,2,0,0,524,0,1,0,0,0,0,1.0
332,2014-10-01,2014,10,6,234375,112,0,37237,0,111272,117039,0,132,0,0,0,328,0,47306,98,2,0,0,486,0,0,0,0,0,0,0.0
333,2014-11-01,2014,11,6,240261,284,0,37277,0,99738,118689,0,14,0,0,0,142,0,41938,42,4,0,0,420,0,2,0,0,0,0,2.0
334,2014-12-01,2014,12,6,431973,133,2,50374,0,102826,152821,0,10,0,0,0,84,0,52659,56,100,0,0,528,0,0,0,0,0,0,1.0
335,2015-01-01,2015,1,6,352975,40,0,46755,0,103173,142734,0,42,0,0,0,328,0,53079,56,4,0,0,368,0,0,0,0,0,0,2.0
336,2015-02-01,2015,2,6,287932,56,1,36290,0,102257,152739,0,60,0,0,0,248,0,43369,252,0,0,0,224,0,0,0,0,0,0,0.0
337,2015-03-01,2015,3,6,292386,0,0,41990,0,115602,171076,0,0,0,0,0,228,21,47959,42,100,0,0,348,0,0,0,0,0,0,0.0
338,2015-04-01,2015,4,6,214038,96,0,33367,0,103926,141853,0,28,0,0,0,277,0,41637,104,0,0,0,399,0,0,0,0,0,0,1.0
339,2015-05-01,2015,5,6,189204,0,0,33159,0,104512,118640,0,0,0,0,0,828,0,39406,126,0,0,0,353,0,0,0,0,0,0,1.0
340,2015-06-01,2015,6,6,175956,40,0,32648,0,118757,131688,0,10,0,0,0,670,0,47767,72,0,0,0,382,0,0,0,0,0,0,0.0
341,2015-07-01,2015,7,6,172147,0,0,29076,0,128236,124370,0,10,0,0,0,70,0,45942,56,0,0,0,358,0,0,0,0,0,0,0.0
342,2015-08-01,2015,8,6,126036,0,0,21983,0,110966,84524,0,0,0,0,0,356,0,38164,14,2,0,0,300,0,2,0,0,0,0,2.0
343,2015-09-01,2015,9,6,157635,40,0,23284,0,105923,92534,0,0,0,0,0,412,0,37061,0,4,0,0,348,0,0,0,0,0,0,0.0
344,2015-10-01,2015,10,6,203785,0,0,22567,0,103872,100317,0,0,0,0,0,275,0,41723,0,0,0,0,328,0,0,0,0,0,0,1.0
345,2015-11-01,2015,11,6,242743,0,0,24268,0,95259,100904,0,0,0,0,0,415,0,35720,14,0,0,0,368,0,0,0,0,0,0,1.0
346,2015-12-01,2015,12,6,282797,0,1,26229,0,109196,135460,0,0,0,0,0,100,0,42595,14,0,0,0,532,0,0,0,0,0,0,0.0
347,2016-01-01,2016,1,6,240079,0,2,23580,0,96620,135185,0,0,0,0,0,333,0,38968,0,0,0,0,112,0,1,0,0,0,0,2.0
348,2016-02-01,2016,2,6,261555,0,0,24833,0,95419,150020,0,0,0,0,0,100,0,37790,28,0,0,0,292,0,0,0,0,0,0,0.0
349,2016-03-01,2016,3,6,278936,0,0,30131,0,106056,177137,0,30,0,0,0,220,0,37789,0,0,0,0,340,0,2,0,0,0,0,0.0
350,2016-04-01,2016,4,6,209878,0,0,29807,0,110610,145098,0,10,0,0,0,200,0,40140,28,2,0,0,404,0,0,0,0,0,0,0.0
351,2016-05-01,2016,5,6,213576,0,0,29565,0,106749,127946,0,10,0,0,1,214,0,37306,98,0,0,0,308,0,0,0,0,0,0,0.0
352,2016-06-01,2016,6,6,179299,0,0,29713,0,110799,111947,0,0,0,0,0,300,0,35834,42,0,0,0,368,0,0,0,0,0,0,0.0
353,2016-07-01,2016,7,6,160269,0,0,27312,0,117856,122384,0,10,0,0,0,28,0,38883,112,4,0,0,300,0,5,0,0,0,0,0.0
354,2016-08-01,2016,8,6,134097,0,0,28192,0,118080,105004,0,6,0,0,0,321,0,35963,0,8,0,0,250,0,0,0,0,0,0,2.0
355,2016-09-01,2016,9,6,157104,0,0,23670,0,117551,92955,15,12,0,0,0,400,0,38922,126,0,0,0,284,0,0,0,0,0,0,0.0
356,2016-10-01,2016,10,6,201324,0,0,26431,0,105733,120701,0,42,0,0,0,270,0,38046,42,2,0,0,249,0,0,0,0,0,0,0.0
357,2016-11-01,2016,11,6,255957,0,0,27983,0,109391,126362,0,10,0,0,0,121,0,39665,14,4,0,0,384,0,0,0,0,0,0,0.0
358,2016-12-01,2016,12,6,322404,0,2,29325,0,94154,141326,0,68,0,0,0,200,0,37187,34,2,0,0,284,0,0,0,0,0,0,0.0
359,2017-01-01,2017,1,6,254867,0,0,31686,0,97336,137310,0,48,0,0,0,256,0,39041,308,0,0,0,388,0,0,0,0,0,0,0.0
360,2017-02-01,2017,2,6,223028,0,0,28664,0,99784,135736,0,112,0,0,0,121,0,32366,0,0,0,0,224,0,0,0,0,0,0,1.0
361,2017-03-01,2017,3,6,228266,0,0,29558,0,108499,166105,0,448,0,0,0,14,0,38717,0,0,0,0,244,0,0,0,0,0,0,0.0
362,2017-04-01,2017,4,6,170427,0,0,22429,0,87803,121890,0,94,0,0,0,7,21,34455,0,0,0,0,300,0,0,0,0,0,0,2.0
363,2017-05-01,2017,5,6,166698,0,0,26890,0,105256,125606,0,190,0,0,0,414,0,37612,14,0,0,0,324,0,0,0,0,0,0,0.0
364,2017-06-01,2017,6,6,130516,0,2,24545,0,106373,114931,0,116,0,0,0,0,7,38849,14,0,0,0,256,0,0,0,0,0,0,0.0
365,2017-07-01,2017,7,6,141823,0,0,22676,0,108200,127071,0,245,0,0,0,300,0,35599,0,0,0,0,140,0,2,0,0,0,0,0.0
